SrNo,ISO StateCode,Latitude,Longitude,StateName,countrycode,,
491,BU,2.785822,24.729975,Bas-Uele,CD,,
492,SA,-4.975031,23.443906,Sankuru,CD,,
493,MN,-1.927504,18.288103,Mai-Ndombe,CD,,
494,KS,-5.35218,21.421921,Kasai,CD,,
495,TU,-0.281632,20.880526,Tshuapa,CD,,
496,KG,-4.853671,16.964483,Kwango,CD,,
497,MB,5.5,23.33333,"Mbomou	",CF,,
498,SE,3.5,16.16667,"Prefecture de la Sangha-Mbaere	",CF,,
499,OP,6.75,16.08333,"Prefecture de l'Ouham-Pende	",CF,,
500,AC,7,18,"Ouham	",CF,,
501,MP,5.08333,18,"Ombella-Mpoko	",CF,,
502,NM,5.97122,15.26276,"Prefecture de la Nana-Mambere	",CF,,
503,LB,4.16667,17.66667,"Lobaye	",CF,,
504,KG,5.86667,19.2,"Prefecture de la Kemo	",CF,,
505,NM,4.5,16,"Mambere-Kadei	",CF,,
506,KB,7.08333,19.33333,"Prefecture de la Nana-Grebizi	",CF,,
507,HM,6.33333,25.66667,"Haut-Mbomou	",CF,,
508,HK,7.41667,23,"Haute-Kotto	",CF,,
509,BK,5,21.36667,"Basse-Kotto	",CF,,
510,BB,8.41667,20.66667,"Bamingui-Bangoran	",CF,,
511,BGF,4.38333,18.56667,"Commune de Bangui	",CF,,
512,VB,7.693846,-5.030307,Vallee du Bandama,CI,,
513,BS,4.748508,-6.636301,Bas-Sassandra,CI,,
514,SV,9.458031,-5.629608,Savanes,CI,,
515,MG,7.412513,-7.55383,Montagnes,CI,,
516,GD,6.131934,-5.950601,Goh-Djiboua,CI,,
517,CM,6.729722,-3.496389,Comoe,CI,,
518,LG,5.325556,-4.376853,Lagunes,CI,,
519,LC,6.64678,-4.70519,Lacs,CI,,
520,ZZ,8.040201,-2.800034,Zanzan,CI,,
521,WR,7.961111,-6.673056,Woroba,CI,,
522,DN,9.505114,-7.564332,Denguele,CI,,
523,SM,6.877355,-6.450221,Sassandra-Marahoue,CI,,
524,AB,5.309657,-4.012656,Abidjan,CI,,
525,MG,7.01232,-7.486395,Montagnes,CI,,
,COK,"21° 14' 8.79""","159° 46' 39.93""",NewZealand,CK,,
526,BI,-36.812969,-73.048457,Biobio,CL,,
527,VS,-33.046983,-71.607977,Valparaiso,CL,,
528,AN,-23.652357,-70.395402,Antofagasta,CL,,
529,AR,-38.739649,-72.598416,Araucania,CL,,
530,LI,-34.17083,-70.74444,Libertador General Bernardo O’Higgins,CL,,
531,TA,-20.220358,-70.139131,Tarapaca,CL,,
532,ML,-35.426401,-71.655415,Maule,CL,,
533,AP,-18.4746,-70.297923,Arica y Parinacota,CL,,
534,LL,-41.465742,-72.942891,Los Lagos,CL,,
535,LR,-39.827598,-73.224246,Los Rios,CL,,
536,CO,-29.904529,-71.248935,Coquimbo,CL,,
537,AT,-27.366787,-70.331402,Atacama,CL,,
538,MA,-53.15483,-70.911288,Magallanes y de la Antartica Chilena,CL,,
539,AI,-45.576352,-72.062055,Aysen,CL,,
540,LT,4.0469,9.7084,Littoral,CM,,
541,NW,5.959705,10.145974,North-West,CM,,
542,NO,9.301425,13.397707,Nord,CM,,
543,EN,10.590946,14.315925,Extreme-Nord,CM,,
544,OU,5.477752,10.417591,Ouest,CM,,
545,AD,7.316667,13.583333,Adamaoua,CM,,
546,ES,4.583333,13.683333,Est,CM,,
547,SW,4.1527,9.241,South-West,CM,,
548,SU,2.9,11.15,Sud,CM,,
549,SH,31.222222,121.458056,Shanghai,CN,,
550,GD,23.116667,113.25,Guangdong,CN,,
551,HU,30.583333,114.266667,Hubei,CN,,
552,TJ,39.142222,117.176667,Tianjin,CN,,
553,CQ,29.562778,106.552778,Chongqing,CN,,
554,LN,41.792222,123.432778,Liaoning,CN,,
555,SC,30.666667,104.066667,Sichuan,CN,,
556,JS,32.061667,118.777778,Jiangsu,CN,,
557,GZ,26.583333,106.716667,Guizhou,CN,,
558,HL,45.75,126.65,Heilongjiang,CN,,
559,JL,43.88,125.322778,Jilin,CN,,
560,ZJ,30.29365,120.161419,Zhejiang,CN,,
561,YN,25.038889,102.718333,Yunnan,CN,,
562,SX,37.869444,112.560278,Shanxi,CN,,
563,SD,36.668333,116.997222,Shandong,CN,,
564,FJ,26.061389,119.306111,Fujian,CN,,
565,HN,28.2,112.966667,Hunan,CN,,
566,GS,36.057006,103.839868,Gansu,CN,,
567,HB,38.041389,114.478611,Hebei,CN,,
568,GX,22.816667,108.316667,Guangxi,CN,,
569,XJ,43.807347,87.630506,Xinjiang,CN,,
570,HI,20.045833,110.341667,Hainan,CN,,
571,AH,31.863889,117.280833,Anhui,CN,,
572,NM,40.810556,111.652222,Inner Mongolia,CN,,
573,QI,36.625541,101.75739,Qinghai,CN,,
574,NX,38.468056,106.273056,Ningxia,CN,,
575,XZ,29.65,91.1,Tibet,CN,,
576,SN,34.258333,108.928611,Shaanxi,CN,,
577,HI,34.757778,113.648611,Henan,CN,,
578,JX,28.683333,115.883333,Jiangxi,CN,,
579,ANT,6.25184, ,Antioquia,CO,,
580,VAC,3.437222,-76.5225,Valle del Cauca,CO,,
581,ATL,10.963889,-74.796389,Atlentico,CO,,
582,SAN,7.125393,-73.119804,Santander,CO,,
583,BOL,10.399722,-75.514444,Bolivar,CO,,
584,NSA,7.893907,-72.507821,Norte de Santander,CO,,
585,RIS,4.813333,-75.696111,Risaralda,CO,,
586,MAG,11.240791,-74.19904,Magdalena,CO,,
587,TOL,4.438889,-75.232222,Tolima,CO,,
588,NAR,1.213611,-77.281111,Narino,CO,,
589,CAL,5.06889,-75.517383,Caldas,CO,,
590,MET,4.142002,-73.626645,Meta,CO,,
591,HUI,2.927299,-75.281885,Huila,CO,,
592,QUI,4.533889,-75.681111,Quindio,CO,,
593,CES,10.46314,-73.253224,Cesar,CO,,
594,COR,8.747984,-75.881428,Cordoba,CO,,
595,SUC,9.304722,-75.397778,Sucre,CO,,
596,CAU,2.444444,-76.613889,Cauca,CO,,
597,BOY,5.535278,-73.367778,Boyace,CO,,
598,LAG,11.544444,-72.907222,La Guajira,CO,,
599,CAQ,1.614382,-75.606229,Caquete,CO,,
600,CHO,5.694722,-76.661111,Choco,CO,,
601,ARA,7.084512,-70.755366,Arauca,CO,,
602,CAS,5.337752,-72.395859,Casanare,CO,,
603,AMA,-4.215278,-69.940556,Amazonas,CO,,
604,SAP,12.584722,-81.700556,San Andres y Providencia,CO,,
605,GUV,2.572858,-72.645914,Guaviare,CO,,
606,PUT,1.149327,-76.64661,Putumayo,CO,,
607,VID,6.189031,-67.485879,Vichada,CO,,
608,VAU,1.257778,-70.234722,Vaupes,CO,,
609,GUA,3.865278,-67.923889,Guainia,CO,,
610,,10,-83.21667,de Limon,CR,,
611,,10.33333,-84,de Heredia,CR,,
612,,10.5,-85.25,de GuanaCaste,CR,,
613,,9.83333,-83.75,de cartago,CR,,
614,,10.5,-84.5,de Alajuela,CR,,
615,CU-13,20.020833,-75.826667,Santiago de Cuba,CU,,
616,CU-09,21.380833,-77.916944,Camaguey,CU,,
617,CU-11,20.887222,-76.263056,Holguin,CU,,
618,CU-14,20.144444,-75.209167,Guantanamo,CU,,
619,CU-05,22.406944,-79.964722,Villa Clara,CU,,
620,CU-10,20.961667,-76.951111,Las Tunas,CU,,
621,CU-12,20.374167,-76.643611,Granma,CU,,
622,CU-01,22.416667,-83.696667,Pinar del Rio,CU,,
623,CU-06,22.146111,-80.435556,Cienfuegos,CU,,
624,CU-04,23.041111,-81.5775,Matanzas,CU,,
625,CU-08,21.84,-78.761944,Ciego de avila,CU,,
626,CU-07,21.929722,-79.4425,Sancti Spiritus,CU,,
627,CU-15,22.816667,-82.759444,Artemisa,CU,,
628,CU-99,21.886667,-82.805556,Isla de la Juventud,CU,,
629,CU-16,22.961389,-82.15111,Mayabeque,CU,,
,TA,15.26667,-23.71667,Concelho do Tarrafal,CV,,
,SV,16.83333,-25,Concelho de São Vicente,CV,,
,CA,15.1,15.1,Concelho de Santa Catarina,CV,,
,SL,16.75,-22.91667,Sal Municipality,CV,,
,RG,17.13333,-25.11667,Concelho da Ribeira Grande,CV,,
,PR,14.95,-23.51667,Concelho da Praia,CV,,
,PA,17.11667,-25.01667,Concelho do Paul,CV,,
,MA,15.21667,-23.16667,Concelho do Maio,CV,,
,BR,14.86667,-24.7,Concelho da Brava,CV,,
,BV,16.08333,-22.83333,Concelho da Boa Vista,CV,,
,MO,15,-24.35,Concelho dos Mosteiros,CV,,
,CR,15.1,-23.56667,Concelho de Santa Cruz,CV,,
,SD,15.01667,-23.53333,Concelho de São Domingos,CV,,
,SF,14.93333,-24.43333,Concelho do Sao Filipe,CV,,
,SM,15.2,-23.65,Concelho de São Miguel,CV,,
,PN,17.01667,-25.2,Concelho do Porto Novo,CV,,
,RB,16.61667,-24.2,Concelho da Ribeira Brava,CV,,
,CF,14.9,-24.33333,Concelho de Santa Catarina do Fogo,CV,,
,SS,15.08333,-23.63333,Concelho de Sao Salvador do Mundo,CV,,
,TS,16.6,-24.35,Concelho do Tarrafal de São Nicolau,CV,,
,SO,15.06667,-23.6,Sao Lourenco dos Orgaos,CV,,
,RS,14.98333,-23.65,Concelho de Ribeira Grande de Santiago,CV,,
,CXR,10.4475,105.6904,Australia,CX,,
,CY-05,34.9,32.51667,Eparchia Pafou,CY,,
,CY-01,35.06667,33.1,Eparchia Lefkosias,CY,,
,CY-02,34.76667,32.93333,Eparchia Lemesou,CY,,
,CY-03,34.91521,33.52615,Eparchia Larnakas,CY,,
,CY-06,35.28333,33.25,Eparchia Keryneias,CY,,
,CY-04,35.33333,33.86667,Eparchia Ammochostou,CY,,
,CZ-10,50.08333,14.46667,Hlavni mesto Praha,CZ,,
,CZ-64,49.20122,16.61339,Jihomoravsky kraj,CZ,,
,CZ-31,49.08333,14.5,Jihocesky kraj,CZ,,
,CZ-63,49.41667,15.5,Kraj Vysocina,CZ,,
,CZ-41,50.16667,12.66667,Karlovarsky kraj,CZ,,
,CZ-52,50.41667,15.91667,Kralovehradecky kraj,CZ,,
,CZ-51,50.75,15,Liberecky kraj,CZ,,
,CZ-71,49.75,17.16667,Olomoucky kraj,CZ,,
,CZ-80,49.83333,18,Moravskoslezsky kraj,CZ,,
,CZ-53,49.83333,16.08333,Pardubicky kraj,CZ,,
,CZ-32,49.5,13.16667,Plzensky kraj,CZ,,
,CZ-20,50.12718,14.1964,Stredocesky kraj,CZ,,
,CZ-42,50.5,13.83333,Ustecky kraj,CZ,,
,CZ-72,49.16667,17.75,Zlinsky kraj,CZ,,
630,BW,48.782343,9.180819,Baden-Warttemberg,DE,,
631,HH,53.575323,10.01534,Hamburg,DE,,
632,BY,48.15,11.583333,Bavaria,DE,,
633,NW,51.228304,6.793849,North Rhine-Westphalia,DE,,
634,SL,49.235396,6.981646,Saarland,DE,,
635,HB,53.073789,8.826754,Bremen,DE,,
636,NI,52.38497,9.737141,Lower Saxony,DE,,
637,SN,51.048562,13.745794,Saxony,DE,,
638,HE,50.082582,8.249322,Hesse,DE,,
639,SH,54.312145,10.135526,Schleswig-Holstein,DE,,
640,ST,52.127731,11.629163,Saxony-Anhalt,DE,,
641,BB,52.402247,13.057122,Brandenburg,DE,,
642,TH,50.978695,11.032831,Thuringia,DE,,
643,RP,49.984188,8.279096,Rhineland-Palatinate,DE,,
644,MV,53.628373,11.409462,Mecklenburg-Western Pomerania,DE,,
,TA,12,42.5,Tadjourah,DJ,,
,OB,12.25007,43.08369,Obock,DJ,,
,DJ,11.56,43.06,Djibouti Region,DJ,,
,DI,11.5,42.16667,Dikhil,DJ,,
,AS,11.2,42.94,Ali Sabieh Region,DJ,,
,AR,11.5,42.75,Arta Region,DJ,,
645,DK-83,55.708391,9.542763,Syddanmark,DK,,
646,DK-82,56.45282,9.404291,Midtjylland,DK,,
647,DK-84,55.933333,12.316667,Hovedstaden,DK,,
648,DK-85,55.438715,11.560856,Sjælland,DK,,
649,DK-81,57.035498,9.941163,Nordjylland,DK,,
,DM-11,15.51667,-61.45,Saint Peter,DM,,
,DM-10,15.35,-61.38333,Saint Paul,DM,,
,DM-09,15.28333,-61.3,Saint Patrick,DM,,
,DM-08,15.21667,-61.36667,Saint Mark,DM,,
,DM-07,15.26667,-61.38333,Saint Luke,DM,,
,DM-06,15.43333,-61.43333,Saint Joseph,DM,,
,DM-05,15.58333,-61.45,Saint John,DM,,
,DM-04,15.3,-61.36667,Saint George,DM,,
,DM-03,15.46667,-61.28333,Saint David,DM,,
,DM-02,15.56667,-61.36667,Saint Andrew,DM,,
650,DO-35,19.451703,-70.69703,Cibao Norte,DO,,
651,DO-39,18.461557,-69.297181,Higuamo,DO,,
652,DO-42,18.427335,-68.972849,Yuma,DO,,
653,DO-36,19.222072,-70.529558,Cibao Sur,DO,,
654,DO-41,18.418631,-70.107913,Valdesia,DO,,
655,DO-33,19.30099,-70.252586,Cibao Nordeste,DO,,
656,DO-38,18.20854,-71.100772,Enriquillo,DO,,
657,DO-37,18.805884,-71.229907,El Valle,DO,,
658,DO-34,19.55186,-71.078133,Cibao Noroeste,DO,,
659,DO-40,18.488468,-69.857066,Ozama,DO,,
660,DZ-31,35.691111,-0.641667,Oran,DZ,,
661,DZ-25,36.365,6.614722,Constantine,DZ,,
662,DZ-09,36.470039,2.827699,Blida,DZ,,
663,DZ-23,36.9,7.766667,Annaba,DZ,,
664,DZ-02,36.165253,1.334523,Chlef,DZ,,
665,DZ-06,36.75587,5.084332,Bejaia,DZ,,
666,DZ-05,35.555278,6.178611,Batna,DZ,,
667,DZ-19,36.191121,5.413733,Setif,DZ,,
668,DZ-13,34.878333,-1.315,Tlemcen,DZ,,
669,DZ-21,36.876174,6.909208,Skikda,DZ,,
670,DZ-22,35.189937,-0.630846,Sidi Bel Abbes,DZ,,
671,DZ-07,34.850378,5.728046,Biskra,DZ,,
672,DZ-27,35.931151,0.089176,Mostaganem,DZ,,
673,DZ-14,35.37103,1.316988,Tiaret,DZ,,
674,DZ-39,33.35608,6.863186,El Oued,DZ,,
675,DZ-30,31.935022,5.322329,Ouargla,DZ,,
676,DZ-12,35.404167,8.124167,Tebessa,DZ,,
677,DZ-17,34.672787,3.262995,Djelfa,DZ,,
678,DZ-28,35.705833,4.541944,M’sila,DZ,,
679,DZ-18,36.820344,5.764525,Jijel,DZ,,
680,DZ-26,36.264169,2.753926,Medea,DZ,,
681,DZ-08,31.616667,-2.216667,Bechar,DZ,,
682,DZ-20,34.830335,0.151713,Saida,DZ,,
683,DZ-34,36.073215,4.76108,Bordj Bou Arreridj,DZ,,
684,DZ-41,36.286389,7.951111,Souk Ahras,DZ,,
685,DZ-47,32.483333,3.666667,Ghardaia,DZ,,
686,DZ-24,36.462136,7.426076,Guelma,DZ,,
687,DZ-03,33.8,2.865143,Laghouat,DZ,,
688,DZ-10,36.374894,3.901998,Bouira,DZ,,
689,DZ-29,35.396644,0.14027,Mascara,DZ,,
690,DZ-04,35.875411,7.113526,Oum el Bouaghi,DZ,,
691,DZ-11,22.785,5.522778,Tamanrasset,DZ,,
692,DZ-32,33.683176,1.019273,El Bayadh,DZ,,
693,DZ-01,27.870924,-0.285634,Adrar,DZ,,
694,DZ-37,27.671109,-8.147435,Tindouf,DZ,,
695,DZ-33,26.483333,8.466667,Illizi,DZ,,
696,DZ-43,36.450278,6.264444,Mila,DZ,,
697,DZ-40,35.435833,7.143333,Khenchela,DZ,,
698,DZ-15,36.711825,4.045914,Tizi Ouzou,DZ,,
699,DZ-36,36.767199,8.313771,El Tarf,DZ,,
700,DZ-44,36.264055,1.967897,Ain Defla,DZ,,
701,DZ-48,35.737344,0.555987,Relizane,DZ,,
702,DZ-45,33.266667,-0.316667,Naama,DZ,,
703,DZ-35,36.758965,3.474819,Boumerdes,DZ,,
704,DZ-42,36.589722,2.4475,Tipaza,DZ,,
705,DZ-38,35.607222,1.81081,Tissemsilt,DZ,,
706,DZ-46,35.297489,-1.140373,Ain Temouchent,DZ,,
707,G,-2.205842,-79.907948,Guayas,EC,,
708,A,-2.900545,-79.004527,Azuay,EC,,
709,T,-1.252369,-78.622781,Tungurahua,EC,,
710,M,-1.054579,-80.454448,Manabí,EC,,
711,O,-3.258608,-79.960535,El Oro,EC,,
712,E,0.969112,-79.652018,Esmeraldas,EC,,
713,H,-1.670984,-78.647124,Chimborazo,EC,,
714,I,0.35171,-78.122333,Imbabura,EC,,
715,L,-4.005579,-79.202235,Loja,EC,,
716,X,-0.935206,-78.615545,Cotopaxi,EC,,
717,C,0.811871,-77.717271,Carchi,EC,,
718,R,-1.802166,-79.534429,Los Ríos,EC,,
719,F,-2.739694,-78.848602,Cañar,EC,,
720,N,-0.993799,-77.812856,Napo,EC,,
721,B,-1.592628,-79.000978,Bolívar,EC,,
722,Y,-1.483687,-78.002573,Pastaza,EC,,
723,S,-2.308683,-78.111346,Morona-Santiago,EC,,
724,Z,-4.066852,-78.954881,Zamora-Chinchipe,EC,,
725,W,-0.923217,-89.604739,Galápagos,EC,,
726,SE,-2.226222,-80.858725,Santa Elena,EC,,
727,SD,-0.253047,-79.175356,Santo Domingo de los Tsáchilas,EC,,
728,D,-0.466446,-76.98719,Orellana,EC,,
729,U,0.090573,-76.888366,Sucumbíos,EC,,
,EE-86,57.76667,26.93333,Vorumaa,EE,,
,EE-84,58.33333,25.56667,Viljandimaa,EE,,
,EE-82,57.91667,26.16667,Valgamaa,EE,,
,EE-78,58.38065,26.72496,Tartumaa,EE,,
,EE-74,58.41667,22.58333,Saaremaa,EE,,
,EE-70,58.96667,24.7,Raplamaa,EE,,
,EE-65,58.08333,27.16667,Polvamaa,EE,,
,EE-67,58.46667,24.56667,Paernumaa,EE,,
,EE-59,59.25,26.33333,Laane-Virumaa,EE,,
,EE-57,58.93333,23.55,Laeaenemaa,EE,,
,EE-49,58.73333,26.46667,Jogevamaa,EE,,
,EE-51,58.91667,25.66667,Jarvamaa,EE,,
,EE-44,59.25,27.41667,Ida-Virumaa,EE,,
,EE-39,58.9,22.63333,Hiiumaa,EE,,
,EE-37,59.33333,24.83333,Harjumaa,EE,,
730,ALX,31.215645,29.955266,Al Iskandariyah,EG,,
731,GZ,30.008079,31.210931,Al Jizah,EG,,
732,IS,30.604272,32.272252,Al Ismailiyah,EG,,
733,PTS,31.256541,32.284115,Bur Said,EG,,
734,LX,25.695858,32.643592,Al Uqsur,EG,,
735,SHG,26.556952,31.694785,Suhaj,EG,,
736,DK,31.036373,31.380691,Ad Daqahliyah,EG,,
737,SUZ,29.973714,32.526267,As Suways,EG,,
738,MN,28.109884,30.750299,Al Minya,EG,,
739,BNS,29.074409,31.097848,BaniSuwayf,EG,,
740,AST,27.180956,31.183683,Asyut,EG,,
741,GH,30.788471,31.001921,Al Gharbiyah,EG,,
742,FYM,29.309949,30.841804,Al Fayyum,EG,,
743,ASN,24.093433,32.907038,Aswan,EG,,
744,KN,26.164179,32.72671,Qina,EG,,
745,SIN,31.12866,33.797117,Shamal Sina,EG,,
746,KB,30.459065,31.178577,Al Qalyubiyah,EG,,
747,KFS,31.114304,30.940116,Kafr ash Shaykh,EG,,
748,MT,31.352539,27.245275,Matruh,EG,,
749,WAD,25.451405,30.546346,Al Wadial Jadid,EG,,
750,JS,28.236381,33.625404,Janub Sina,EG,,
751,BA,27.252891,33.818108,Al Bahr al Ahmar,EG,,
752,BH,31.034084,30.468233,Al Buhayrah,EG,,
753,MNF,30.552581,31.009035,Al Minufiyah,EG,,
754,DT,31.416477,31.813316,Dumyat,EG,,
755,SHR,30.587676,31.501997,Ash Sharqiyah,EG,,
,AN,16.5,37.5,Anseba Region,ER,,
,DU,14.83333,38.83333,Debub Region,ER,,
,DK,13.75,41.5,Southern Red Sea Region,ER,,
,GB,15.25,37.5,Gash-Barka Region,ER,,
,MA,15.33333,38.91667,Maekel Region,ER,,
,SK,16,39,Northern Red Sea Region,ER,,
756,CT,41.398371,2.1741,Catalonia,ES,,
757,AN,37.382826,-5.973167,Andalusia,ES,,
758,VC,39.466667,-0.366667,Valencia,ES,,
759,AR,41.64531,-0.884861,Aragon,ES,,
760,MC,37.987041,-1.130042,Murcia,ES,,
761,IB,39.574337,2.655222,Balearic Islands,ES,,
762,CL,41.655181,-4.72372,Castille-Leon,ES,,
763,NC,42.814075,-1.641153,Navarre,ES,,
764,AS,43.363223,-5.853128,Asturias,ES,,
765,CB,43.464722,-3.804444,Cantabria,ES,,
766,RI,42.466667,-2.45,La Rioja,ES,,
767,GA,42.880035,-8.544826,Galicia,ES,,
768,CM,39.867263,-4.02981,Castille-La Mancha,ES,,
769,EX,38.916109,-6.343657,Extremadura,ES,,
770,CN,28.099727,-15.41343,Canary Islands,ES,,
771,PV,42.85,-2.666667,Basque Country,ES,,
772,CN,28.460238,-16.280616,Canary Islands,ES,,
773,DD,9.593056,41.866111,DireDawa,ET,,
774,AM,11.6,37.383333,Amara,ET,,
775,HA,9.313866,42.118151,HAreri Hizb,ET,,
776,SN,7.05,38.466667,YeDebub Biheroch,ET,,
777,TI,13.496667,39.475278,Tigray,ET,,
778,SO,9.35,42.8,Sumale,ET,,
779,BE,10.066667,34.533333,Binshangul Gumuz,ET,,
780,AF,11.500993,41.200983,Afar,ET,,
781,GA,8.25,34.583333,Gambela Hizboch,ET,,
782,FI-11,61.5,23.75,Pirkanmaa,FI,,
783,FI-19,60.45,22.283333,Varsinais-Suomi,FI,,
784,FI-12,65.016667,25.466667,Pohjois-Pohjanmaa,FI,,
785,FI-16,60.966667,25.666667,Paijat-Hame,FI,,
786,FI-08,62.233333,25.733333,Keski-Suomi,FI,,
787,FI-15,62.9,27.683333,Pohjois-Savo,FI,,
788,FI-17,61.483333,21.783333,Satakunta,FI,,
789,FI-02,61.066667,28.183333,Etela-Karjala,FI,,
790,FI-12,63.1,21.6,Pohjanmaa,FI,,
791,FI-13,62.6,29.766667,Pohjois-Karjala,FI,,
792,FI-06,61,24.45,Kanta-Hame,FI,,
793,FI-07,63.833333,23.116667,Keski-Pohjanmaa,FI,,
794,FI-04,61.683333,27.25,Etela-Savo,FI,,
795,FI-10,66.5,25.716667,Lappi,FI,,
796,FI-09,60.866667,26.7,Kymenlaakso,FI,,
797,FI-03,62.8,22.833333,Etela-Pohjanmaa,FI,,
798,FI-05,64.233333,27.683333,Kainuu,FI,,
799,FI-01,60.1,19.95,Aland,FI,,
4038,,-18,177.5,"Western Division	",FJ,,
4039,,-16.5,179.5,"Northern Division	",FJ,,
4040,,-18,178.33333,"Central Division	",FJ,,
4041,,-18.5,180,"Eastern Division	",FJ,,
4042,,-12.50798,177.06596,"Rotuma	",FJ,,
,FLK,-51.563412,-59.820557,United Kingdom,FK,,
,YAP,9.538,138.097,State of Yap,FM,,
,PNI,6.964,158.2056,State of Pohnpei,FM,,
,KSA,5.325,162.981,State of Kosrae,FM,,
,TRK,7.44077,151.85431,State of Chuuk,FM,,
,FRO,61.8926,6.9118,Denmark,FO,,
800,ARA,45.748457,4.846711,Auvergne-Rhone-Alpes,FR,,
801,PAC,43.285413,5.37606,Provence-Alpes-Cote dAzur,FR,,
802,HDF,50.632971,3.058585,Hauts-de-France,FR,,
803,OCC,43.599516,1.433188,Occitanie,FR,,
804,NAQ,44.840439,-0.5805,Nouvelle-Aquitaine,FR,,
805,NOR,49.433333,1.083333,Normandie,FR,,
806,GES,48.600381,7.787355,Grand Est,FR,,
807,PDL,47.216509,-1.552379,Pays de la Loire,FR,,
808,CVL,47.902891,1.903887,Centre-Val de Loire,FR,,
809,BRE,48.111981,-1.674291,Bretagne,FR,,
810,BFC,47.316667,5.016667,Bourgogne-Franche-Comte,FR,,
811,COR,41.927226,8.734619,Corsica,FR,,
,GA-09,1.5,12,Province du Woleu-Ntem,GA,,
,GA-08,-1.58333,9.58333,Province de l'Ogooue-Maritime,GA,,
,GA-07,-0.83333,12.66667,Province de l'Ogooue-Lolo,GA,,
,GA-06,0.66667,12.83333,Province de l'Ogooue-Ivindo,GA,,
,GA-05,-3,11,Province de la Nyanga,GA,,
,GA-04,-1.63333,11.16667,Province de la Ngounié,GA,,
,GA-03,-0.41667,10.58333,Province du Moyen-Ogooue,GA,,
,GA-02,-1.3,13.9,Province du Haut-Ogooue,GA,,
,GA-01,0.3,10.03333,Estuaire,GA,,
812,BIR,52.466667,-1.916667,Birmingham,GB,,
813,MAN,53.5,-2.216667,Manchester,GB,,
814,LDS,53.8,-1.583333,Leeds,GB,,
815,SHF,53.366667,-1.5,Sheffield,GB,,
816,GLG,55.833333,-4.25,Glasgow City,GB,,
817,NET,54.988056,-1.619444,Newcastle upon Tyne,GB,,
818,NGM,52.966667,-1.166667,Nottingham,GB,,
819,LIV,53.416667,-3,Liverpool,GB,,
820,SOS,51.533333,0.7,Southend-on-Sea,GB,,
821,BST,51.45,-2.583333,"Bristol, City of",GB,,
822,EDH,55.95,-3.2,"Edinburgh, City of",GB,,
823,BRD,53.783333,-1.75,Bradford,GB,,
824,LCE,52.633333,-1.133333,Leicester,GB,,
825,SND,54.911944,-1.383333,Sunderland,GB,,
826,POR,50.766667,-1.083333,Portsmouth,GB,,
827,BMH,50.716667,-1.883333,Bournemouth,GB,,
828,RCC,54.572778,-1.162778,Redcar and Cleveland,GB,,
829,COV,52.416667,-1.55,Coventry,GB,,
830,STH,50.9,-1.4,Southampton,GB,,
831,RDG,51.433333,-1,Reading,GB,,
832,BPL,53.816667,-3.05,Blackpool,GB,,
833,PLY,50.396389,-4.138611,Plymouth,GB,,
834,LUT,51.883333,-0.416667,Luton,GB,,
835,OXF,51.75,-1.25,Oxfordshire,GB,,
836,NFK,52.633333,1.3,Norfolk,GB,,
837,YOR,53.966667,-1.083333,York,GB,,
838,DND,56.5,-2.966667,Dundee City,GB,,
839,SFK,52.083333,1.166667,Suffolk,GB,,
840,PTE,52.583333,-0.25,Peterborough,GB,,
841,CAM,52.2,0.116667,Cambridgeshire,GB,,
842,BAS,51.379444,-2.365556,Bath and North East Somerset,GB,,
843,CHW,53.2,-2.916667,Cheshire West and Chester,GB,,
844,IVC,55.933333,-4.75,Inverclyde,GB,,
845,CMA,54.883333,-2.933333,Cumbria,GB,,
846,SAY,55.45,-4.616667,South Ayrshire,GB,,
847,HLD,57.466667,-4.233333,Highland,GB,,
848,PKN,56.4,-3.433333,Perth and Kinross,GB,,
849,DGY,55.066667,-3.55,Dumfries and Galloway,GB,,
850,FMO,54.60124,-7.29085,Fermanagh and Omagh,GB,,
851,ORK,58.966667,-2.95,Orkney Islands,GB,,
852,ZET,60.15,-1.15,Shetland Islands,GB,,
853,RDB,51.559666,0.070805,Redbridge,GB,,
854,ESS,51.733333,0.483333,Essex,GB,,
855,NSM,51.345833,-2.967778,North Somerset,GB,,
856,AGY,53.266667,-4.333333,Isle of Anglesey,GB,,
857,SFT,53.666667,-3,Sefton,GB,,
858,ABC,54.34812,-6.64957,"Armagh, Banbridge and Craigavon",GB,,
859,MDW,51.383333,0.516667,Medway,GB,,
860,RCH,53.616667,-2.15,Rochdale,GB,,
861,NLK,55.783333,-4,North Lanarkshire,GB,,
862,RCT,51.626667,-3.476111,Rhondda Cynon Taff,GB,,
863,EDU,55.916667,-4.166667,East Dunbartonshire,GB,,
864,STG,56.116667,-3.95,Stirling,GB,,
865,LBH,51.5,-0.116667,Lambeth,GB,,
866,MUL,54.50333,-6.76427,Mid Ulster,GB,,
867,KIR,53.65,-1.783333,Kirklees,GB,,
868,TRF,53.45,-2.316667,Trafford,GB,,
869,LAN,53.766667,-2.716667,Lancashire,GB,,
870,WBK,51.4,-1.316667,West Berkshire,GB,,
871,DEN,53.116667,-3.3,Denbighshire,GB,,
872,BBD,53.75,-2.483333,Blackburn with Darwen,GB,,
873,HRY,51.6,-0.116667,Haringey,GB,,
874,SHN,52.8,-2.1,St. Helens,GB,,
